datetime,open,high,low,close,tick_volume,spread,real_volume
2021-10-06 14:46:00,14473.4,14474.4,14471.15,14472.4,71,60,0
2021-10-06 14:47:00,14472.15,14479.15,14471.65,14479.15,85,60,0
2021-10-06 14:48:00,14478.9,14480.15,14477.65,14479.65,68,60,0
2021-10-06 14:49:00,14479.9,14480.65,14477.4,14480.15,75,60,0
2021-10-06 14:50:00,14480.4,14480.9,14475.65,14475.9,80,60,0
2021-10-06 14:51:00,14475.9,14482.9,14475.9,14481.65,71,60,0
2021-10-06 14:52:00,14481.65,14481.65,14478.9,14481.15,44,60,0
2021-10-06 14:53:00,14480.9,14487.65,14480.9,14487.65,70,60,0
2021-10-06 14:54:00,14487.4,14489.15,14485.4,14488.15,67,60,0
2021-10-06 14:55:00,14488.65,14490.9,14486.65,14490.4,71,60,0
2021-10-06 14:56:00,14490.15,14497.9,14488.4,14496.9,84,60,0
2021-10-06 14:57:00,14496.65,14498.75,14495.25,14497.75,87,60,0
2021-10-06 14:58:00,14498.25,14502.9,14498.0,14502.9,94,60,0
2021-10-06 14:59:00,14501.9,14509.4,14501.9,14503.3,131,60,0
2021-10-06 15:00:00,14503.8,14505.9,14499.4,14501.25,102,60,0
2021-10-06 15:01:00,14502.5,14504.0,14500.0,14500.4,87,60,0
2021-10-06 15:02:00,14500.65,14505.9,14500.65,14504.65,84,60,0
2021-10-06 15:03:00,14504.65,14505.9,14501.65,14502.65,83,60,0
2021-10-06 15:04:00,14503.4,14507.4,14502.15,14507.15,81,60,0
2021-10-06 15:05:00,14507.15,14507.15,14502.4,14503.65,69,60,0
2021-10-06 15:06:00,14503.65,14508.15,14503.4,14507.9,83,60,0
2021-10-06 15:07:00,14508.15,14508.15,14504.9,14507.15,74,60,0
2021-10-06 15:08:00,14507.15,14512.15,14506.4,14509.9,76,60,0
2021-10-06 15:09:00,14509.15,14509.4,14503.9,14504.15,77,60,0
2021-10-06 15:10:00,14504.65,14511.15,14504.65,14510.4,77,60,0
2021-10-06 15:11:00,14510.4,14512.65,14508.9,14511.0,75,60,0
2021-10-06 15:12:00,14510.5,14512.4,14508.5,14512.4,47,60,0
